Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,angle,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,40.068,0,10.0,23.174536518864013,400,214.54582256490028,0.0012942008143039347,0.11066398390342053,0.05,22.708339943806678,1722337554.5618386,None,126.0,92844821,174197823,80492156,95294776,8280,7341,10135,7573,841,47,420,418,63,43,79,38,397,411,772,30,401,254,48,710
None,40.068,0,10.0,23.082547496526015,400,207.51608983891,0.0012863011333496903,0.10245464247598719,0.05551883674818242,22.191562659553565,1722337587.5112617,None,126.0,89575414,168037342,77479874,92034284,8006,7160,9875,7425,797,47,394,431,49,44,46,53,348,444,780,40,405,219,44,649
None,40.068,0,10.0,23.310006323101014,400,213.98535593946713,0.001280518007153067,0.10183299389002037,0.05407124681933842,23.728291727270662,1722338392.6162455,None,126.0,94090645,175869775,81948767,96369919,8170,7389,10443,7846,840,45,453,430,55,42,56,58,398,419,816,31,393,227,54,671
None,40.068,0,10.0,23.077102922068008,400,209.38503486844917,0.0012551284574158924,0.11461619348054679,0.06126482213438735,16.109024305384192,1722338425.9300725,None,126.0,93302006,174394196,81204097,95520814,8131,7455,10135,7628,800,51,417,453,58,42,49,45,361,402,751,28,406,230,65,674
None,40.068,0,10.0,24.509898696180993,400,214.8927690517414,0.0013049182798626415,0.10348258706467661,0.059316956261234274,20.987887747678727,1722339240.459185,None,126.0,96717307,181205659,84215938,98918405,8489,7830,10897,8119,855,58,442,459,46,46,67,47,412,474,823,41,417,275,58,747
None,40.068,0,10.0,23.04977915619199,400,210.24062604513904,0.0012810106067759701,0.09696969696969697,0.060784313725490195,22.089351275617556,1722339273.6047142,None,126.0,90742819,169960898,78975497,92851650,8082,7391,10130,7483,846,52,402,441,44,48,51,52,367,414,765,33,404,195,60,672
