Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,22.0,10.0,1,56.82693519964201,1000,478.9806084803861,0.008841609423644058,0.022475517739605072,0.03397991470628697,151.09515456177851,1721214197.4707313,None,7099432,9975608,10628147,10095836,62704,61857,69747,56419,2943,64,1447,1224,76,3146,1545,1881,2360,1452,3492,130,1821,1991,117,3530
None,22.0,10.0,1,56.827649744241015,1000,489.6736029949932,0.008965654393502262,0.025874460948730235,0.03757911392405063,145.83932749684703,1721215718.2567847,None,6944470,9844992,10504701,9918903,65277,64080,71657,57851,2988,74,1559,1161,88,3111,1495,1909,2370,1534,3691,149,2070,1884,136,3608
None,22.0,10.0,1,56.83548747835897,1000,493.17778809714395,0.008952451560483679,0.026720521982289885,0.03408200574562549,149.8925729690683,1721217237.282842,None,7029194,9983444,10585544,10027943,64902,63992,72806,58839,3146,74,1547,1242,98,3119,1482,1898,2281,1591,3715,139,1962,1932,122,3682
