Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,28.0,10.0,10.0,19.875340269509994,1000,1279.7265181426287,0.004851840907170727,0.07946444096678838,0.08271979211779991,120.307037719627,1721230208.223205,None,23947828,32218344,34695491,32616898,58168,52743,60030,51625,2772,184,1530,1022,273,2522,1319,1824,2038,1440,3257,275,2087,1497,298,3097
None,28.0,10.0,10.0,19.871598026117,1000,1280.5210716599959,0.00486263854505815,0.0741777466759972,0.08347775852108608,130.84330807654223,1721230230.9559002,None,23946558,32312977,34792075,32635744,57647,52843,59766,51140,2714,186,1597,1049,238,2578,1294,1777,1983,1508,3274,310,2113,1485,268,3072
None,28.0,10.0,10.0,19.949215096044025,1000,1313.2346247143892,0.004911539285669512,0.0783613802481727,0.08118756155902632,129.53168076294986,1721231013.782411,None,23727860,31985729,34547167,32419857,60678,54891,62990,53354,2774,194,1616,1119,267,2648,1361,1867,2017,1588,3408,274,2131,1509,303,3122
None,28.0,10.0,10.0,19.786690887451986,1000,1326.1944682544724,0.004975635494520041,0.08558863328822733,0.07850309510410805,120.38269728634953,1721231036.3927634,None,23499149,31687586,34228700,32112125,60294,53820,62304,52452,2858,205,1674,1107,301,2548,1328,1866,1997,1576,3375,265,2234,1439,293,3175
None,28.0,10.0,10.0,19.772687402296967,1000,1287.6347803405997,0.00485934452379918,0.07761194029850746,0.07775222765162403,136.54247766300165,1721231817.8899465,None,23493546,31647329,34243626,32119718,59221,53671,61858,51178,2708,182,1563,1005,260,2545,1274,1716,2062,1480,3302,261,2189,1518,280,3115
None,28.0,10.0,10.0,20.000935536064997,1000,1311.9886293660181,0.004889780509836735,0.08767492834260664,0.07370489962094623,125.77971079602247,1721231840.7717524,None,23968556,32354980,35004057,32770441,60934,54783,63832,52520,2833,189,1621,1044,331,2578,1300,1844,2085,1624,3413,253,2192,1477,272,3185
