Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,22.0,10.0,5.0,21.603392620736013,1000,2626.022726890903,0.009678179852466062,0.05427333595903899,0.06309960723713863,467.5529880125665,1721223624.1229491,None,12930207,18237406,19430386,18311557,126359,121840,132761,117665,5886,294,3430,2279,395,6120,2936,4163,4266,3575,7304,508,4421,3435,472,7247
None,22.0,10.0,5.0,21.589614648909006,1000,2385.1282589984608,0.009234371582538115,0.0523236092265943,0.06380096948959224,431.0656939897871,1721224489.4706345,None,12637254,17637628,18905900,17473966,119221,115873,125348,106075,5429,252,3047,2113,365,5746,2689,3535,4118,3147,6812,446,3760,3265,449,6321
None,22.0,10.0,5.0,21.545275084049994,1000,2496.278176546265,0.009399044427522782,0.05645094635920324,0.061946902654867256,438.9483776290484,1721225354.6448376,None,12847892,17717455,19002939,17712728,123170,117954,129852,115689,5637,287,3285,2152,396,5779,2719,4065,4065,3331,6856,466,4164,3213,444,6924
