Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,angle,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,48.03,0.0,1.0,108.68268495489001,190,30.02318171799257,0.00046816176363065576,0.07638072855464159,0.03790849673202614,5.675651136748707,1728918746.2555175,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,512,46,166,302,19,274,201,178,252,224,379,16,195,129,13,357
None,48.03,0.0,1.0,108.68268495489001,200,31.044503560069547,0.00048408758519455483,0.07674943566591422,0.0379746835443038,5.843373178028643,1728918749.4296668,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,524,49,170,306,19,294,209,182,256,236,390,17,201,138,13,370
None,48.03,0.0,1.0,108.68268495489001,210,31.752988081149972,0.0004951352271803227,0.07555555555555556,0.038366336633663366,6.01603147116206,1728918752.6008935,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,530,49,178,310,19,302,216,183,266,243,397,17,205,142,14,380
None,48.03,0.0,1.0,108.68268495489001,220,32.535081383641355,0.0005073306761256509,0.08052230685527748,0.04096385542168675,5.682072802136501,1728918755.7843459,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,539,54,180,316,20,306,224,190,271,252,407,19,209,145,15,389
None,48.03,0.0,1.0,108.68268495489001,230,33.21596261169267,0.0005179478905015835,0.08128342245989305,0.04,5.829774582798676,1728918758.9487767,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,545,55,188,320,21,314,231,192,274,258,417,19,214,148,15,399
None,48.03,0.0,1.0,108.68268495489001,240,33.96125152347857,0.0005295694359671316,0.08184679958027283,0.0392156862745098,5.9884245196982855,1728918762.1235783,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,555,57,194,325,21,320,240,195,278,265,422,19,219,155,15,411
None,48.03,0.0,1.0,108.68268495489001,250,34.605328360824416,0.0005396127468632842,0.08135942327497425,0.039414414414414414,6.115591841814091,1728918765.2935343,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,561,57,196,329,22,331,245,201,278,270,434,20,220,163,15,419
None,48.03,0.0,1.0,108.68268495489001,260,35.19419861211204,0.0005487952025397666,0.08044806517311609,0.038419319429198684,6.356894067710281,1728918768.4526205,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,563,57,200,333,22,340,249,205,283,273,446,20,223,166,15,430
None,48.03,0.0,1.0,108.68268495489001,270,35.75546557037056,0.0005575472306064138,0.07971745711402624,0.038751345532831,6.476737533858391,1728918771.605814,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,567,57,205,336,22,345,252,207,286,278,453,20,228,174,16,440
None,48.03,0.0,1.0,108.68268495489001,280,36.2799281379236,0.0005657253551932809,0.0781404549950544,0.03821656050955414,6.718182832318121,1728918774.9611812,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,571,57,208,337,22,361,256,210,289,281,461,20,232,177,16,445
None,48.03,0.0,1.0,108.68268495489001,290,36.78598851012391,0.000573616528040258,0.07976653696498054,0.03769633507853403,6.750515326723996,1728918778.1423242,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,577,59,212,342,23,369,261,211,290,283,466,20,234,182,16,453
None,48.03,0.0,1.0,108.68268495489001,300,37.2644455892951,0.0005810772732773999,0.08053691275167785,0.038461538461538464,6.721358281190516,1728918781.3092163,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,580,60,217,343,24,379,267,212,292,289,469,21,235,190,16,456
None,48.03,0.0,1.0,108.68268495489001,310,37.7705059614954,0.000588968446124377,0.08113207547169811,0.038894575230296824,6.735306140832031,1728918784.475025,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,585,62,220,345,24,389,275,213,292,289,479,21,238,196,17,460
None,48.03,0.0,1.0,108.68268495489001,320,38.22135974763749,0.0005959987637516837,0.08186046511627906,0.04137235116044399,6.55017907742256,1728918787.651074,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,589,64,222,346,24,398,280,215,295,291,486,23,240,199,18,464
None,48.03,0.0,1.0,108.68268495489001,330,38.54339816631042,0.00060102041919976,0.08310249307479224,0.042,6.46746821471054,1728918790.8486521,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,590,65,224,346,25,403,283,221,296,293,492,24,241,202,18,466
None,48.03,0.0,1.0,108.68268495489001,340,38.85623548730697,0.0006058985987778913,0.08454545454545455,0.041749502982107355,6.445216445886772,1728918794.0170255,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,593,68,228,347,25,414,284,222,296,294,495,24,243,203,18,469
None,48.03,0.0,1.0,108.68268495489001,350,39.19667610133263,0.0006112072059658577,0.08558558558558559,0.04244817374136229,6.370099376547336,1728918797.1977568,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,596,68,229,350,27,419,286,224,297,295,499,25,246,210,18,471
None,48.03,0.0,1.0,108.68268495489001,360,39.638328789798344,0.0006180940477232194,0.08594449418084155,0.042884990253411304,6.37873687319402,1728918800.3730104,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,596,69,231,353,27,425,290,224,299,303,505,25,248,217,19,477
None,48.03,0.0,1.0,108.68268495489001,370,39.96036720847127,0.0006231157031712958,0.08591674047829938,0.0425531914893617,6.462191366942921,1728918803.5538986,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,597,69,231,355,28,435,294,226,299,305,511,25,250,220,19,479
None,48.03,0.0,1.0,108.68268495489001,380,40.227199041085974,0.0006272765033997018,0.08653846153846154,0.04335260115606936,6.390756378206148,1728918806.7333949,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,598,71,231,356,28,447,297,227,299,308,514,26,252,220,19,479
None,48.03,0.0,1.0,108.68268495489001,390,40.4572264829952,0.0006308634001483277,0.08869565217391304,0.044145873320537425,6.20838045845566,1728918809.9087956,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,599,74,231,356,28,449,298,229,302,312,516,26,255,222,20,480
None,48.03,0.0,1.0,108.68268495489001,400,40.78846599934449,0.0006360285314663491,0.08942390369733448,0.04471931493815414,6.1576197091911915,1728918813.0800729,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,602,75,232,356,29,457,300,231,304,315,520,27,257,224,20,484
None,48.03,0.0,1.0,108.68268495489001,410,40.99089014822461,0.0006391850006051399,0.08951406649616368,0.04467680608365019,6.185841989650585,1728918816.2537603,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,604,76,233,356,29,464,301,232,306,318,520,27,259,225,20,485
None,48.03,0.0,1.0,108.68268495489001,420,41.18411319942837,0.0006421979938739857,0.08928571428571429,0.04446546830652791,6.249990042538649,1728918819.4301312,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,604,76,233,358,29,467,303,233,308,322,523,27,259,227,20,487
None,48.03,0.0,1.0,108.68268495489001,430,41.37733625063212,0.0006452109871428315,0.08883248730964467,0.04433962264150943,6.322295131452802,1728918822.634593,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,606,76,233,359,29,471,304,234,309,326,526,27,259,231,20,487
None,48.03,0.0,1.0,108.68268495489001,440,41.54295600880676,0.0006477935528018421,0.08999158957106812,0.04429783223374175,6.270833327246424,1728918825.8112843,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,608,78,234,360,29,474,305,235,310,328,527,27,259,234,20,487
None,48.03,0.0,1.0,108.68268495489001,450,41.736179060010514,0.0006508065460706879,0.08946488294314381,0.044172932330827065,6.348295705407907,1728918828.9776216,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,610,78,236,360,29,479,308,235,310,329,529,27,259,239,20,488
None,48.03,0.0,1.0,108.68268495489001,460,41.93860320889063,0.0006539630152094787,0.08977556109725686,0.0449438202247191,6.285808308881911,1728918832.2596147,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,611,78,237,362,30,484,309,236,311,331,530,28,260,241,20,490
None,48.03,0.0,1.0,108.68268495489001,470,42.17783174847623,0.0006576933878280496,0.09000825763831544,0.04473438956197577,6.32476520548957,1728918835.4318135,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,614,79,239,362,30,488,311,239,311,333,533,28,260,245,20,492
None,48.03,0.0,1.0,108.68268495489001,480,42.33425040897451,0.0006601324776171153,0.09113300492610837,0.04553903345724907,6.194001580919732,1728918838.6158795,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,614,79,239,364,32,493,312,239,312,334,534,29,262,245,20,493
None,48.03,0.0,1.0,108.68268495489001,490,42.499870167149155,0.000662715043276126,0.09142857142857143,0.04722222222222222,6.041395262489642,1728918841.825974,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,615,80,239,364,32,498,313,239,312,337,536,29,262,248,22,493
None,48.03,0.0,1.0,108.68268495489001,500,42.637886632294695,0.0006648671813253015,0.09120521172638436,0.04788213627992634,6.01596504288104,1728918845.0066,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,616,80,239,365,32,500,314,239,313,338,540,30,264,248,22,494
None,48.03,0.0,1.0,108.68268495489001,510,42.77590309744023,0.0006670193193744771,0.09326845093268452,0.047706422018348627,5.906083269972523,1728918848.1744807,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,618,83,241,366,32,500,316,239,313,338,541,30,265,248,22,497
None,48.03,0.0,1.0,108.68268495489001,520,42.95992505096761,0.0006698888367733778,0.09443099273607748,0.050274223034734916,5.6137848050160715,1728918851.3330433,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,620,85,243,366,32,502,317,239,314,340,542,31,267,250,24,497
None,48.03,0.0,1.0,108.68268495489001,530,43.07953932076041,0.0006717540230826633,0.09558232931726908,0.051094890510948905,5.474046245194655,1728918854.4895842,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,621,86,244,367,33,505,318,240,314,340,543,32,268,250,24,497
None,48.03,0.0,1.0,108.68268495489001,540,43.235957981258686,0.0006741931128717289,0.0968,0.05086285195277021,5.430003668980535,1728918857.649848,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,622,87,244,368,34,507,319,243,314,342,547,32,268,250,24,498
None,48.03,0.0,1.0,108.68268495489001,550,43.33717005569875,0.0006757713474411243,0.09944311853619729,0.05258386219401632,5.102928542955647,1728918860.8038762,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,623,90,244,368,35,509,319,243,315,342,547,32,268,251,26,498
None,48.03,0.0,1.0,108.68268495489001,560,43.48438761852066,0.0006780669613602448,0.10221870047543581,0.05253623188405797,4.934085697383741,1728918863.9552004,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,624,93,244,369,36,509,319,244,316,345,548,32,268,255,26,498
None,48.03,0.0,1.0,108.68268495489001,570,43.604001888313455,0.0006799321476695304,0.10268562401263823,0.053297199638663056,4.8467391997801235,1728918867.118887,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,625,94,244,369,36,511,320,244,318,347,548,32,268,256,27,500
None,48.03,0.0,1.0,108.68268495489001,580,43.75121945113536,0.000682227761588651,0.10306845003933911,0.053297199638663056,4.8369376214181665,1728918870.275331,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,626,94,244,370,37,514,321,245,321,350,548,32,269,257,27,500
None,48.03,0.0,1.0,108.68268495489001,590,43.85243152557542,0.0006838059961580464,0.10290652003142184,0.05315315315315315,4.872330521733827,1728918873.4274387,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,626,94,244,371,37,516,321,246,323,351,549,32,270,257,27,502
None,48.03,0.0,1.0,108.68268495489001,600,43.96284469769185,0.0006855277065973868,0.10406885758998435,0.053057553956834536,4.813747814954984,1728918876.5756838,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,626,96,245,371,37,519,322,246,323,353,549,32,270,258,27,504
None,48.03,0.0,1.0,108.68268495489001,610,44.054855674455546,0.0006869624652968371,0.10390625,0.053009883198562445,4.8393182706291205,1728918879.7333438,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,626,96,247,372,37,521,323,246,323,355,549,32,271,258,27,505
None,48.03,0.0,1.0,108.68268495489001,620,44.16526884657197,0.0006886841757361776,0.10366328916601715,0.05461056401074306,4.721929686774043,1728918882.8951702,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,626,96,249,373,37,524,323,246,323,356,550,34,271,259,27,506
None,48.03,0.0,1.0,108.68268495489001,630,44.29408421404114,0.0006906928379154082,0.10411810411810411,0.05456171735241502,4.708840492198618,1728918886.0654757,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,627,96,249,374,38,526,325,246,324,358,551,34,271,262,27,506
None,48.03,0.0,1.0,108.68268495489001,640,44.367692995452096,0.0006918406448749684,0.10534469403563129,0.05540661304736372,4.555524386037414,1728918889.224416,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,628,97,249,375,39,527,325,246,324,359,551,34,271,263,28,506
None,48.03,0.0,1.0,108.68268495489001,650,44.44130177686305,0.0006929884518345287,0.10656370656370656,0.05625,4.403275525067576,1728918892.4128215,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,628,99,249,375,39,529,325,246,325,359,551,34,272,264,29,506
None,48.03,0.0,1.0,108.68268495489001,660,44.55171494897947,0.0006947101622738692,0.10854503464203233,0.057091882247992866,4.203395931204855,1728918895.5613225,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,629,101,251,375,40,529,325,247,327,361,551,35,272,264,29,506
None,48.03,0.0,1.0,108.68268495489001,670,44.69893251180138,0.0006970057761929898,0.11085626911314984,0.05871886120996441,3.914922984906424,1728918898.7144816,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,631,104,251,375,41,532,325,248,328,361,551,36,272,266,30,507
None,48.03,0.0,1.0,108.68268495489001,680,44.83694897694692,0.0006991579142421653,0.1152388172858226,0.05871886120996441,3.6350103490795793,1728918901.8866713,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,632,106,252,376,46,535,325,249,328,362,551,36,272,266,30,507
None,48.03,0.0,1.0,108.68268495489001,690,44.91975885603424,0.0007004491970716706,0.11515151515151516,0.05944986690328305,3.5819291528990314,1728918905.0526001,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,632,106,252,378,46,536,325,250,328,363,553,37,273,266,30,507
None,48.03,0.0,1.0,108.68268495489001,700,45.05777532117978,0.0007026013351208462,0.11564625850340136,0.05939716312056738,3.564914180504845,1728918908.243519,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,633,107,252,380,46,537,327,253,328,367,553,37,273,266,30,508
None,48.03,0.0,1.0,108.68268495489001,710,45.17738959097258,0.0007044665214301317,0.1181339352896915,0.05929203539823009,3.41990228183422,1728918911.421891,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,633,110,252,381,47,539,327,254,328,367,554,37,273,269,30,509
None,48.03,0.0,1.0,108.68268495489001,720,45.35221044682359,0.0007071925629590874,0.11910112359550562,0.06001765225066196,3.3042139866543283,1728918914.5815158,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,634,111,252,383,48,542,327,256,330,370,555,38,273,270,30,510
None,48.03,0.0,1.0,108.68268495489001,730,45.453422521263654,0.0007087707975284828,0.11949215832710978,0.06244503078276165,3.06868334912521,1728918917.7544212,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,634,112,252,383,48,545,328,256,331,371,555,41,273,270,30,511
None,48.03,0.0,1.0,108.68268495489001,740,45.57303679105645,0.0007106359838377682,0.11997019374068554,0.06321334503950835,2.9771505214074097,1728918920.9433482,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,635,113,254,383,48,546,329,256,331,374,555,42,273,272,30,512
None,48.03,0.0,1.0,108.68268495489001,750,45.646645572467406,0.0007117837907973286,0.12109955423476969,0.06321334503950835,2.9080553984969435,1728918924.1058261,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,636,114,254,383,49,547,330,257,331,375,555,42,273,273,30,512
None,48.03,0.0,1.0,108.68268495489001,760,45.77546093993657,0.0007137924529765591,0.1228719467061436,0.06485539000876424,2.6553193020926824,1728918927.25304,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,636,117,254,384,49,549,330,258,331,378,555,43,273,275,31,512
None,48.03,0.0,1.0,108.68268495489001,770,45.89507520972938,0.0007156576392858446,0.12481536189069424,0.06724890829694323,2.326465201804734,1728918930.4190502,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,636,120,254,384,49,549,331,258,332,380,555,43,273,277,34,513
None,48.03,0.0,1.0,108.68268495489001,780,46.0054883818458,0.000717379349725185,0.1260132645541636,0.06713164777680906,2.265092578248375,1728918933.5969262,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,636,120,254,384,51,550,332,258,332,383,555,43,273,280,34,515
None,48.03,0.0,1.0,108.68268495489001,790,46.08829826093313,0.0007186706325546904,0.1260132645541636,0.06956521739130435,2.0578123395724477,1728918936.7896757,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,636,120,254,385,51,550,333,259,333,383,555,46,273,282,34,515
None,48.03,0.0,1.0,108.68268495489001,800,46.16190704234408,0.0007198184395142506,0.1264705882352941,0.06950477845351868,2.036858399244194,1728918939.9572341,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,637,121,254,386,51,551,333,260,333,384,555,46,274,282,34,516
None,48.03,0.0,1.0,108.68268495489001,810,46.31832570284236,0.0007222575293033163,0.1282051282051282,0.070995670995671,1.803555077045388,1728918943.1272364,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,638,124,254,387,51,552,333,261,333,386,556,47,275,285,35,517
None,48.03,0.0,1.0,108.68268495489001,820,46.42873887495879,0.0007239792397426567,0.12874908558888076,0.07179930795847751,1.7039286252456678,1728918946.2997482,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,638,125,254,390,51,553,334,262,334,389,556,47,275,285,36,517
None,48.03,0.0,1.0,108.68268495489001,830,46.52074985172248,0.0007254139984421072,0.12929145361577793,0.07333908541846419,1.5408956133902012,1728918949.4918354,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,638,126,254,391,51,554,334,262,334,391,556,49,276,286,36,518
None,48.03,0.0,1.0,108.68268495489001,840,46.59435863313343,0.0007265618054016674,0.12900874635568513,0.07321274763135228,1.5722429220626946,1728918952.8069375,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,639,126,254,393,51,556,334,262,335,391,558,49,276,286,36,518
None,48.03,0.0,1.0,108.68268495489001,850,46.64956521919164,0.0007274226606213376,0.13018181818181818,0.07321274763135228,1.498924778415496,1728918955.9900184,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,639,127,255,394,52,557,335,262,335,391,558,49,276,286,36,518
None,48.03,0.0,1.0,108.68268495489001,860,46.81518497736629,0.0007300052262803482,0.13270485859318346,0.07467811158798283,1.218279441450295,1728918959.148067,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,639,129,257,395,54,557,335,264,337,393,558,50,277,286,37,520
None,48.03,0.0,1.0,108.68268495489001,870,46.91639705180635,0.0007315834608497437,0.13314037626628075,0.07705479452054795,0.9921927685060962,1728918962.3135903,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,640,130,257,395,54,558,335,265,337,394,558,52,279,287,38,520
None,48.03,0.0,1.0,108.68268495489001,880,46.962402540188194,0.0007323008401994689,0.13304410701373826,0.07784431137724551,0.9330135543676171,1728918965.4658453,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,640,130,257,396,54,559,336,265,337,394,558,53,279,288,38,520
None,48.03,0.0,1.0,108.68268495489001,890,47.06361461462826,0.0007338790747688643,0.13357400722021662,0.07935153583617748,0.7753912769270631,1728918968.640522,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,641,131,258,397,54,559,338,265,337,394,558,54,280,289,39,521
None,48.03,0.0,1.0,108.68268495489001,900,47.155625591391946,0.0007353138334683147,0.1340057636887608,0.08013640238704177,0.6841768264907875,1728918971.7927477,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,641,132,261,397,54,561,341,265,337,394,558,54,280,289,40,521
None,48.03,0.0,1.0,108.68268495489001,910,47.2292343728029,0.0007364616404278749,0.13587347232207045,0.08006814310051108,0.5726972996851055,1728918974.9458196,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,641,133,262,397,56,561,342,265,337,395,559,54,280,290,40,521
None,48.03,0.0,1.0,108.68268495489001,920,47.348848642595705,0.0007383268267371605,0.1361031518624642,0.08078231292517007,0.5002084210713079,1728918978.1009436,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,642,134,262,398,56,564,342,265,339,396,559,55,280,292,40,522
None,48.03,0.0,1.0,108.68268495489001,930,47.413256326330284,0.0007393311578267757,0.13662374821173104,0.08064516129032258,0.47943481422693474,1728918981.2560766,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,643,135,262,398,56,564,342,266,339,396,560,55,281,293,40,523
None,48.03,0.0,1.0,108.68268495489001,940,47.50526730309398,0.000740765916526226,0.1368496079828938,0.08050847457627118,0.477506773545538,1728918984.4064755,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,645,136,262,398,56,566,342,266,339,398,561,55,282,293,40,524
None,48.03,0.0,1.0,108.68268495489001,950,47.64328376823951,0.0007429180545754016,0.1383960255500355,0.08114961961115807,0.3277921544570077,1728918987.5639985,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,645,138,262,398,57,569,344,266,340,400,563,56,282,294,40,524
None,48.03,0.0,1.0,108.68268495489001,960,47.74449584267958,0.0007444962891447971,0.1387119603680113,0.08192567567567567,0.24388047545256328,1728918990.709854,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,647,139,262,398,57,570,345,266,341,403,563,57,282,295,40,524
None,48.03,0.0,1.0,108.68268495489001,970,47.79050133106142,0.0007452136684945222,0.13912429378531074,0.08192567567567567,0.2181837031050481,1728918993.8652894,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,648,140,262,398,57,571,346,266,342,403,563,57,282,295,40,524
None,48.03,0.0,1.0,108.68268495489001,980,47.88251230782511,0.0007466484271939726,0.13883016208597604,0.08192567567567567,0.2371323948570706,1728918997.0157444,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,648,140,262,398,57,574,347,268,342,405,563,57,282,297,40,524
None,48.03,0.0,1.0,108.68268495489001,990,47.99292547994154,0.000748370137633313,0.13914265635980325,0.08256107834877843,0.16488607730173668,1728919000.170517,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,649,141,262,399,57,576,347,269,342,407,565,58,283,297,40,524
None,48.03,0.0,1.0,108.68268495489001,1000,48.07573535902887,0.0007496614204628183,0.13894736842105262,0.08410428931875526,0.04918785428222406,1728919003.3269353,None,0,38911057,36925909,39412673,31163578,51396,158621,44130,77642,650,141,262,401,57,577,347,270,344,407,565,60,283,297,40,524
