Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,angle,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,49.93,0.0,1.0,112.46868067720588,190,19.018628004885212,0.00029751054515940754,0.1068840579710145,0.06438631790744467,1.5684519701143715,1728920216.9269903,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,317,35,128,202,24,176,155,120,155,142,255,20,106,82,12,210
None,49.93,0.0,1.0,112.46868067720588,200,19.78328532532473,0.00030947216595590547,0.10278745644599303,0.06072106261859583,1.8984980671108393,1728920220.2708943,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,329,35,130,207,24,186,160,124,157,149,275,20,111,86,12,220
None,49.93,0.0,1.0,112.46868067720588,210,20.387898090323418,0.0003189301917019736,0.10677966101694915,0.06557377049180328,1.6380683089646035,1728920223.6585343,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,333,38,133,209,25,194,167,126,161,153,283,23,117,88,13,230
None,49.93,0.0,1.0,112.46868067720588,220,20.903597213410535,0.00032699733130891405,0.11092715231788079,0.06560283687943262,1.5468454684549786,1728920226.984134,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,334,41,136,214,26,203,170,128,168,157,289,23,121,89,14,238
None,49.93,0.0,1.0,112.46868067720588,230,21.410404972306495,0.00033492538230194175,0.1111111111111111,0.06631762652705062,1.549178376484932,1728920230.3365657,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,342,42,138,217,27,210,174,133,172,158,294,23,127,95,15,241
None,49.93,0.0,1.0,112.46868067720588,240,21.837190453482037,0.0003416016357697545,0.1130298273155416,0.06678082191780822,1.498232788940277,1728920233.745087,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,346,45,139,218,27,219,178,138,172,161,300,24,129,100,15,245
None,49.93,0.0,1.0,112.46868067720588,250,22.29954139142221,0.0003488342436932184,0.11332312404287902,0.06890756302521009,1.4305998202086463,1728920237.129236,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,349,47,140,221,27,230,181,139,178,165,305,25,132,104,16,249
None,49.93,0.0,1.0,112.46868067720588,260,22.70854414421544,0.00035523231993320566,0.11394302848575712,0.06942148760330578,1.4140953167241723,1728920240.4780042,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,352,48,145,223,28,239,185,140,179,167,310,26,137,106,16,253
None,49.93,0.0,1.0,112.46868067720588,270,23.117546897008673,0.00036163039617319293,0.11127379209370425,0.06851549755301795,1.5707750884779348,1728920243.811644,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,353,48,145,225,28,254,188,143,180,173,315,26,139,111,16,256
None,49.93,0.0,1.0,112.46868067720588,280,23.47320146465496,0.0003671939407297036,0.11127167630057803,0.0707395498392283,1.4973871249889144,1728920247.1361613,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,355,49,146,227,28,260,194,144,181,179,319,28,141,114,16,259
None,49.93,0.0,1.0,112.46868067720588,290,23.81107330391893,0.0003724793080583887,0.112375533428165,0.06951026856240126,1.5342263939816037,1728920250.462587,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,357,51,147,229,28,267,196,147,182,180,326,28,143,118,16,263
None,49.93,0.0,1.0,112.46868067720588,300,24.211184692521005,0.0003787382956844632,0.11235955056179775,0.0696594427244582,1.5538281030346877,1728920253.7906597,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,359,52,149,231,28,273,205,148,182,183,331,28,147,120,17,270
None,49.93,0.0,1.0,112.46868067720588,310,24.495708346638036,0.0003831891313296717,0.11404728789986092,0.07219662058371736,1.3953682623064145,1728920257.1135466,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,361,54,153,233,28,276,209,149,182,186,332,30,150,123,17,272
None,49.93,0.0,1.0,112.46868067720588,320,24.815797457519693,0.00038819632143053133,0.11401098901098901,0.07424242424242425,1.3219779423848397,1728920260.4432895,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,363,54,154,235,29,282,210,151,184,190,336,30,153,126,19,275
None,49.93,0.0,1.0,112.46868067720588,330,25.07364701906325,0.00039222989123400154,0.11320754716981132,0.07368421052631578,1.3910847336985952,1728920263.7751663,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,364,55,154,235,29,294,214,151,184,193,341,30,154,128,19,275
None,49.93,0.0,1.0,112.46868067720588,340,25.42041022251838,0.0003976543471765994,0.11330698287220026,0.07280832095096583,1.447331923321877,1728920267.102224,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,368,56,155,237,30,305,216,152,185,196,347,30,156,130,19,277
None,49.93,0.0,1.0,112.46868067720588,350,25.696042512444254,0.0004019660942078952,0.11488250652741515,0.07817109144542773,1.1541177976407004,1728920270.4278543,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,371,58,161,237,30,307,219,153,185,199,347,33,159,133,20,278
None,49.93,0.0,1.0,112.46868067720588,360,25.918326617223183,0.00040544330955571436,0.11384217335058215,0.07737226277372262,1.2408494315555871,1728920273.7465453,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,373,58,162,237,30,312,220,154,186,201,351,33,159,138,20,281
None,49.93,0.0,1.0,112.46868067720588,370,26.14950208619327,0.0004090596135174463,0.11439588688946016,0.07670043415340087,1.2619825451323083,1728920277.069744,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,375,59,163,239,30,314,222,156,186,205,356,33,162,139,20,282
None,49.93,0.0,1.0,112.46868067720588,380,26.34511209839873,0.0004121195630235272,0.116751269035533,0.07902298850574713,1.07123095390157,1728920280.3859673,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,379,62,163,242,30,317,222,156,186,207,357,34,162,141,21,284
None,49.93,0.0,1.0,112.46868067720588,390,26.496265289648402,0.0004144840694600442,0.11889862327909888,0.07879656160458452,1.0053845649589328,1728920283.7976482,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,381,63,163,243,32,323,223,157,186,207,358,34,162,142,21,285
None,49.93,0.0,1.0,112.46868067720588,400,26.72744075861849,0.0004181003734217761,0.11771995043370508,0.078125,1.0916952536678732,1728920287.149598,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,383,63,164,244,32,329,226,157,186,208,361,34,163,147,21,288
None,49.93,0.0,1.0,112.46868067720588,410,26.896376678250473,0.00042074305708611866,0.11858190709046455,0.07779349363507779,1.0808696044657133,1728920290.520559,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,387,64,164,244,33,334,226,158,187,208,362,34,165,148,21,290
None,49.93,0.0,1.0,112.46868067720588,420,27.083095326264775,0.00042366391797828677,0.12091898428053205,0.07746478873239436,1.013187989720153,1728920293.9292746,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,387,66,164,246,34,340,228,159,187,209,364,34,166,150,21,291
None,49.93,0.0,1.0,112.46868067720588,430,27.269813974279074,0.0004265847788704549,0.1211031175059952,0.0784313725490196,0.9660164598935546,1728920297.2480755,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,389,67,165,247,34,344,231,159,187,210,364,35,166,154,21,294
None,49.93,0.0,1.0,112.46868067720588,440,27.394293072955275,0.0004285320194652336,0.12261904761904761,0.07832167832167833,0.9166074786987272,1728920300.5909739,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,389,68,165,247,35,348,232,160,187,213,365,35,166,156,21,294
None,49.93,0.0,1.0,112.46868067720588,450,27.518772171631475,0.00043047926006001237,0.12264150943396226,0.0782122905027933,0.9252501286759596,1728920303.9323492,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,391,69,165,249,35,353,232,160,188,213,365,35,167,157,21,295
None,49.93,0.0,1.0,112.46868067720588,460,27.678816727072306,0.00043298285511044214,0.1242672919109027,0.08055555555555556,0.7523430253628632,1728920307.2571988,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,392,71,167,250,35,355,234,160,188,215,366,37,168,158,21,296
None,49.93,0.0,1.0,112.46868067720588,470,27.847752646704294,0.0004356255387747847,0.1258741258741259,0.08055555555555556,0.6941455933875729,1728920310.5788383,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,393,72,167,250,36,357,237,162,191,218,366,37,170,159,21,296
None,49.93,0.0,1.0,112.46868067720588,480,28.025579930527435,0.00043840731105304,0.13018433179723501,0.08287292817679558,0.4180631226403385,1728920313.8998685,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,393,77,167,251,36,362,237,162,192,219,367,39,172,160,21,297
None,49.93,0.0,1.0,112.46868067720588,490,28.212298578541738,0.0004413281719452081,0.13356164383561644,0.08481532147742818,0.1967980199260202,1728920317.2151163,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,395,81,167,252,36,364,237,163,193,220,369,41,173,161,21,300
None,49.93,0.0,1.0,112.46868067720588,500,28.39012586236488,0.00044410994422346345,0.1326530612244898,0.08435374149659863,0.25541650676555167,1728920320.558752,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,397,81,168,253,36,368,237,163,193,223,371,41,174,165,21,302
None,49.93,0.0,1.0,112.46868067720588,510,28.567953146188025,0.0004468917165017188,0.1373873873873874,0.08648648648648649,-0.02839144000082583,1728920323.8937423,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,397,85,170,253,37,369,238,163,197,225,371,43,174,165,21,305
None,49.93,0.0,1.0,112.46868067720588,520,28.656866788099595,0.00044828260264084645,0.1367713004484305,0.0862533692722372,0.006317213148744837,1728920327.219652,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,397,85,171,253,37,373,238,163,197,227,372,43,174,166,21,306
None,49.93,0.0,1.0,112.46868067720588,530,28.816911343540426,0.0004507861976912763,0.13712374581939799,0.08748317631224764,-0.06727351772941303,1728920330.5502474,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,397,85,172,254,38,377,239,165,199,229,372,43,175,168,22,306
None,49.93,0.0,1.0,112.46868067720588,540,28.905824985451996,0.00045217708383040394,0.13777777777777778,0.08736559139784947,-0.08677711251703679,1728920333.8730242,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,397,86,172,255,38,379,239,165,200,229,373,43,175,172,22,306
None,49.93,0.0,1.0,112.46868067720588,550,29.02141271993704,0.0004539852358112699,0.13876651982378854,0.08835341365461848,-0.17338864102447848,1728920337.2067895,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,399,88,172,255,38,383,239,165,201,230,374,43,175,172,23,307
None,49.93,0.0,1.0,112.46868067720588,560,29.14589181861324,0.0004559324764060486,0.13989071038251366,0.08823529411764706,-0.21137165336222039,1728920340.5562487,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,400,90,173,257,38,387,239,165,201,233,375,43,175,172,23,307
None,49.93,0.0,1.0,112.46868067720588,570,29.261479553098283,0.0004577406283869146,0.1420824295010846,0.08811748998664887,-0.2900027031952413,1728920343.8940969,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,401,93,173,257,38,390,240,165,201,234,376,43,176,174,23,307
None,49.93,0.0,1.0,112.46868067720588,580,29.421524108539113,0.00046024422343734437,0.14531754574811626,0.08897742363877822,-0.4566909628661744,1728920347.215122,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,401,96,175,257,39,393,240,166,201,236,377,43,176,176,24,309
None,49.93,0.0,1.0,112.46868067720588,590,29.56378593559763,0.00046246964125994864,0.14636752136752137,0.0913907284768212,-0.617436742882499,1728920350.538246,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,403,98,176,258,39,396,240,166,201,238,377,45,176,179,24,309
None,49.93,0.0,1.0,112.46868067720588,600,29.72383049103846,0.0004649732363103784,0.1464968152866242,0.09234828496042216,-0.6727036910443291,1728920353.8803766,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,405,99,176,260,39,399,242,168,201,239,377,46,177,180,24,311
None,49.93,0.0,1.0,112.46868067720588,610,29.86609231809697,0.0004671986541329827,0.14708994708994708,0.09698558322411534,-0.924002474694469,1728920357.2389786,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,405,99,176,260,40,401,243,168,203,240,377,48,177,184,26,312
None,49.93,0.0,1.0,112.46868067720588,620,29.97278868839086,0.0004688677174999359,0.14963119072708114,0.10039113428943937,-1.186185468698044,1728920360.5872848,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,405,102,176,262,40,402,243,168,203,241,378,48,178,184,29,312
None,49.93,0.0,1.0,112.46868067720588,630,30.06170233030243,0.0004702586036390636,0.15021008403361344,0.10143042912873862,-1.2607788745578377,1728920364.0723996,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,406,103,176,264,40,403,243,168,203,242,379,49,178,186,29,312
None,49.93,0.0,1.0,112.46868067720588,640,30.132833243831687,0.0004713713125503657,0.15287958115183245,0.10103626943005181,-1.3450046048499404,1728920367.4173462,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,406,106,176,264,40,403,243,169,203,243,382,49,178,186,29,312
None,49.93,0.0,1.0,112.46868067720588,650,30.239529614125573,0.0004730403759173189,0.15224191866527634,0.1020671834625323,-1.3749423347224412,1728920370.736194,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,407,106,177,264,40,406,244,169,203,247,382,49,178,186,30,313
None,49.93,0.0,1.0,112.46868067720588,660,30.31955189184599,0.0004742921734425338,0.15129533678756477,0.1032258064516129,-1.3978974177196377,1728920374.0638456,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,408,106,177,264,40,411,244,169,203,248,382,49,178,187,31,313
None,49.93,0.0,1.0,112.46868067720588,670,30.417356897948718,0.00047582214819557423,0.15289256198347106,0.10411311053984576,-1.5046207625818948,1728920377.3849459,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,408,108,177,264,40,412,245,170,203,250,382,50,178,188,31,315
None,49.93,0.0,1.0,112.46868067720588,680,30.515161904051446,0.0004773521229486147,0.15503080082135523,0.10526315789473684,-1.643985327136294,1728920380.7085674,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,408,109,177,264,42,415,245,171,204,251,382,51,178,189,31,315
None,49.93,0.0,1.0,112.46868067720588,690,30.612966910154174,0.0004788820977016551,0.1555783009211873,0.1064102564102564,-1.7237864109289716,1728920384.0722134,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,409,110,177,264,42,416,246,171,204,253,382,51,180,191,32,315
None,49.93,0.0,1.0,112.46868067720588,700,30.675206459492276,0.00047985571799904445,0.1555783009211873,0.10869565217391304,-1.8342974243227772,1728920387.4203954,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,409,110,177,265,42,416,247,171,205,254,382,52,180,192,33,315
None,49.93,0.0,1.0,112.46868067720588,710,30.75522873721269,0.00048110751552425934,0.15644171779141106,0.1096938775510204,-1.917904601806252,1728920390.8092268,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,409,111,177,265,42,416,248,172,205,256,382,52,180,194,34,316
None,49.93,0.0,1.0,112.46868067720588,720,30.835251014933107,0.0004823593130494743,0.15784114052953158,0.11068702290076336,-2.021320488504796,1728920394.1634471,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,410,112,177,265,43,417,248,172,205,257,382,52,180,196,35,317
None,49.93,0.0,1.0,112.46868067720588,730,30.941947385226992,0.00048402837641642744,0.15869786368260427,0.11294416243654823,-2.164673512167448,1728920397.5364435,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,410,113,177,268,43,417,250,172,205,259,382,53,181,197,36,317
None,49.93,0.0,1.0,112.46868067720588,740,31.048643755520878,0.00048569743978338066,0.1612576064908722,0.11406844106463879,-2.3189706615792267,1728920400.9053717,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,410,114,178,269,45,417,250,173,205,259,382,54,182,201,36,317
None,49.93,0.0,1.0,112.46868067720588,750,31.146448761623606,0.0004872274145364211,0.16363636363636364,0.11630847029077118,-2.5165412040158204,1728920404.2525322,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,410,117,178,269,45,418,250,174,205,262,382,56,182,202,36,317
None,49.93,0.0,1.0,112.46868067720588,760,31.217579675152866,0.0004883401234477233,0.16314199395770393,0.11630847029077118,-2.5041063801788033,1728920407.6484966,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,412,117,178,271,45,419,251,174,205,262,382,56,183,203,36,317
None,49.93,0.0,1.0,112.46868067720588,770,31.29760195287328,0.0004895919209729382,0.16398390342052313,0.11809045226130653,-2.6227797672554956,1728920410.9906535,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,412,118,178,271,45,419,251,175,205,263,383,57,183,204,37,319
None,49.93,0.0,1.0,112.46868067720588,780,31.395406958976007,0.0004911218957259786,0.163,0.11889862327909888,-2.6313295581037064,1728920414.344525,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,415,118,178,272,45,422,251,175,205,263,384,58,183,205,37,320
None,49.93,0.0,1.0,112.46868067720588,790,31.466537872505267,0.0004922346046372807,0.1626746506986028,0.11875,-2.6184410284980477,1728920417.6752207,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,417,118,178,273,45,422,251,175,205,264,385,58,184,207,37,320
None,49.93,0.0,1.0,112.46868067720588,800,31.564342878607995,0.0004937645793903211,0.16302186878727634,0.11860174781523096,-2.632754887704072,1728920420.9993157,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,419,118,178,273,46,423,253,176,206,265,386,58,185,207,37,320
None,49.93,0.0,1.0,112.46868067720588,810,31.60879969956378,0.0004944600224598849,0.16385302879841113,0.11860174781523096,-2.6674079105483135,1728920424.3503428,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,419,119,178,273,46,423,254,178,206,265,386,58,185,208,37,320
None,49.93,0.0,1.0,112.46868067720588,820,31.70660470566651,0.0004959899972129254,0.1651829871414441,0.11860174781523096,-2.725090670486647,1728920427.6913724,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,419,121,178,273,46,425,254,179,208,268,386,58,186,208,37,320
None,49.93,0.0,1.0,112.46868067720588,830,31.73327879823998,0.0004964072630546637,0.1650197628458498,0.11970074812967581,-2.771653877492933,1728920431.0600905,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,420,121,178,273,46,425,254,179,208,269,386,59,186,208,37,320
None,49.93,0.0,1.0,112.46868067720588,840,31.822192440151554,0.0004977981491937914,0.16666666666666666,0.12049689440993788,-2.876883875407072,1728920434.4409814,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,420,123,179,273,46,425,255,179,208,270,386,60,187,209,37,322
None,49.93,0.0,1.0,112.46868067720588,850,31.98223699559238,0.0005003017442442211,0.16617790811339198,0.12034739454094293,-2.866326983524232,1728920437.8488457,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,422,124,179,273,46,431,257,181,209,271,386,60,187,211,37,323
None,49.93,0.0,1.0,112.46868067720588,860,32.0622592733128,0.000501553541769436,0.1669921875,0.12330456226880394,-3.0389158152092497,1728920441.2471519,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,422,125,179,273,46,431,257,183,209,272,387,61,187,211,39,324
None,49.93,0.0,1.0,112.46868067720588,870,32.13339018684206,0.0005026662506807381,0.16682926829268294,0.12653562653562653,-3.1853801961286816,1728920444.6081514,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,422,125,179,274,46,432,258,183,209,272,387,64,188,212,39,324
None,49.93,0.0,1.0,112.46868067720588,880,32.19562973618015,0.0005036398709781276,0.16747809152872445,0.12622549019607843,-3.2018236420804866,1728920447.9498708,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,423,126,179,275,46,432,258,183,211,272,388,64,188,212,39,325
None,49.93,0.0,1.0,112.46868067720588,890,32.222303828753624,0.0005040571368198658,0.16715257531584063,0.12622549019607843,-3.1923344198781876,1728920451.287313,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,424,126,179,276,46,433,258,183,211,272,388,64,188,212,39,325
None,49.93,0.0,1.0,112.46868067720588,900,32.293434742282884,0.000505169845731168,0.16779825412221144,0.12622549019607843,-3.2235015885937752,1728920454.6349535,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,424,127,179,276,46,434,258,183,211,274,388,64,192,212,39,325
None,49.93,0.0,1.0,112.46868067720588,910,32.40013111257677,0.0005068389090981211,0.16747337850919652,0.12926829268292683,-3.35860127927136,1728920457.977525,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,424,127,179,277,46,436,258,184,211,275,388,66,193,214,40,326
None,49.93,0.0,1.0,112.46868067720588,920,32.471262026106025,0.0005079516180094233,0.16875602700096431,0.12911084043848964,-3.4069786211616893,1728920461.338944,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,424,129,179,277,46,438,258,185,211,277,388,66,193,214,40,327
None,49.93,0.0,1.0,112.46868067720588,930,32.577958396399914,0.0005096206813763765,0.16986564299424184,0.12895377128953772,-3.452599586986101,1728920464.6951187,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,424,131,179,277,46,441,258,186,212,278,389,66,193,217,40,327
None,49.93,0.0,1.0,112.46868067720588,940,32.63130658154686,0.0005104552130598531,0.17033492822966506,0.13001215066828675,-3.5232329572461984,1728920468.0302584,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,425,132,180,277,46,442,258,187,212,278,389,67,193,217,40,327
None,49.93,0.0,1.0,112.46868067720588,950,32.6846547666938,0.0005112897447433297,0.17096466093600765,0.13106796116504854,-3.5996685519231306,1728920471.3731935,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,426,132,182,277,47,442,258,187,212,278,389,67,193,218,41,327
None,49.93,0.0,1.0,112.46868067720588,960,32.77356840860537,0.0005126806308824573,0.1717557251908397,0.13090909090909092,-3.6318280234597338,1728920474.75909,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,426,133,182,277,47,442,259,188,214,281,390,67,193,219,41,327
None,49.93,0.0,1.0,112.46868067720588,970,32.84469932213463,0.0005137933397937594,0.17142857142857143,0.13301088270858524,-3.721311556008294,1728920478.099836,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,427,133,182,278,47,443,259,188,214,281,390,68,194,221,42,327
None,49.93,0.0,1.0,112.46868067720588,980,32.906938871472725,0.0005147669600911489,0.17188983855650522,0.13285024154589373,-3.7384456400675163,1728920481.4411802,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,428,134,182,278,47,444,259,189,214,283,391,68,194,221,42,327
None,49.93,0.0,1.0,112.46868067720588,990,33.00474387757546,0.0005162969348441893,0.17156398104265402,0.13268998793727382,-3.73019012095264,1728920484.7667892,None,0,41384248,38655327,41075033,33404812,50526,162517,43344,78142,428,134,183,280,47,446,260,189,215,285,391,68,194,222,42,328
