Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,angle,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,33.08,0.0,1.0,78.01979458719595,550,1113.03804963172,0.010738485899561145,0.04999561826307949,0.028627601419391965,292.8178855244851,1728915759.6227028,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11661,627,4761,6833,514,10020,6581,3988,5689,5378,11134,303,5013,4920,294,9123
None,33.08,0.0,1.0,78.01979458719595,560,1114.845283305508,0.010755921919227862,0.050026237537169845,0.028731504094239333,292.9265055582112,1728915761.8003936,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11665,630,4762,6836,514,10059,6596,3990,5696,5385,11147,305,5021,4943,295,9136
None,33.08,0.0,1.0,78.01979458719595,570,1116.5627961586115,0.010772492320896943,0.05012224938875306,0.028884319257806896,292.71722164746166,1728915763.9995205,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11673,632,4769,6842,516,10083,6610,3995,5700,5392,11159,307,5026,4965,297,9148
None,33.08,0.0,1.0,78.01979458719595,580,1118.1905881910304,0.010788197104568383,0.050080634616222815,0.028901734104046242,293.1933531349836,1728915766.1949456,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11687,632,4773,6850,517,10107,6621,3997,5705,5403,11169,308,5034,4982,297,9159
None,33.08,0.0,1.0,78.01979458719595,590,1119.8311974835472,0.010804025547953773,0.050293669784642156,0.02897789659617129,292.9013619136384,1728915768.371354,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11695,636,4778,6852,520,10134,6635,4003,5710,5414,11173,308,5043,5002,299,9167
None,33.08,0.0,1.0,78.01979458719595,600,1121.3308169149882,0.01081849373448573,0.050425642807505215,0.029091949637542924,292.6562976445977,1728915770.5563514,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11703,639,4786,6855,522,10160,6649,4005,5717,5422,11187,308,5045,5015,302,9171
None,33.08,0.0,1.0,78.01979458719595,610,1122.6381774449624,0.010831107025308461,0.05043583850123596,0.029114647860478415,292.9087993935283,1728915772.7336237,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11710,639,4790,6860,524,10186,6657,4008,5717,5429,11196,309,5052,5030,302,9179
None,33.08,0.0,1.0,78.01979458719595,620,1123.9711724951324,0.010843967635559091,0.05049586418951107,0.02918213843663715,292.9219355517621,1728915774.9221852,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11718,640,4794,6864,526,10207,6665,4010,5721,5437,11209,309,5058,5046,304,9184
None,33.08,0.0,1.0,78.01979458719595,630,1125.3938883659866,0.010857693863807359,0.050804219993081975,0.029297060781889088,292.2322897701494,1728915777.1141918,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11727,644,4796,6870,531,10226,6672,4015,5729,5448,11220,311,5063,5056,305,9190
None,33.08,0.0,1.0,78.01979458719595,640,1126.6499798555697,0.010869812515774296,0.050919927442342576,0.02931952100361148,292.21937958762976,1728915779.3124046,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11737,648,4802,6873,531,10238,6686,4016,5739,5452,11233,312,5065,5070,305,9194
None,33.08,0.0,1.0,78.01979458719595,650,1127.7009951835882,0.010879952612318063,0.05107631249730383,0.029393608433448883,291.90921452327507,1728915781.5086708,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11742,653,4808,6878,531,10255,6688,4017,5744,5457,11238,313,5073,5078,306,9202
None,33.08,0.0,1.0,78.01979458719595,660,1128.7520105116068,0.010890092708861827,0.05111408007585226,0.0295596887454925,291.6189170976354,1728915783.6999254,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11747,654,4814,6881,532,10270,6695,4023,5746,5461,11244,315,5079,5087,308,9209
None,33.08,0.0,1.0,78.01979458719595,670,1129.700487758843,0.010899243527694006,0.0513648497373633,0.029591691563522548,291.1764870768115,1728915785.8985186,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11752,659,4818,6884,534,10281,6704,4024,5746,5467,11250,316,5081,5102,308,9213
None,33.08,0.0,1.0,78.01979458719595,680,1130.5848787055902,0.010907776047956442,0.05131182795698925,0.029718456725755994,291.16995437382224,1728915788.098624,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11759,659,4820,6888,534,10298,6712,4025,5748,5473,11256,317,5086,5108,310,9215
None,33.08,0.0,1.0,78.01979458719595,690,1131.7256148542933,0.010918781762497845,0.05137677735297908,0.02974893415442918,291.222382035014,1728915790.3057504,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11765,662,4823,6889,534,10318,6718,4030,5754,5481,11266,317,5097,5116,311,9216
None,33.08,0.0,1.0,78.01979458719595,700,1132.6612748414318,0.010927808921616076,0.051454810745858726,0.029919992425318374,290.79067618154846,1728915792.4931216,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11773,665,4825,6891,534,10330,6722,4033,5759,5488,11270,320,5101,5126,312,9221
None,33.08,0.0,1.0,78.01979458719595,710,1133.494396747788,0.010935846803022719,0.05167016851764504,0.03004921446148022,290.12446749015044,1728915794.692185,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11776,669,4827,6894,536,10340,6728,4035,5762,5493,11273,321,5108,5135,314,9224
None,33.08,0.0,1.0,78.01979458719595,720,1134.340335914242,0.01094400834414331,0.05163031835125755,0.030125325135965948,290.21958852225225,1728915796.8917348,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11779,669,4833,6897,536,10355,6736,4037,5763,5499,11277,322,5110,5142,315,9231
None,33.08,0.0,1.0,78.01979458719595,730,1135.2503613811848,0.010952788183833643,0.05168058231642047,0.030245746691871456,289.99046529624906,1728915799.0999625,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11784,669,4837,6904,538,10364,6744,4040,5767,5504,11284,324,5114,5147,316,9236
None,33.08,0.0,1.0,78.01979458719595,740,1136.0706660274432,0.010960702405526337,0.05175806313628197,0.03036743175592708,289.66971295624893,1728915801.310945,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11789,670,4840,6907,540,10379,6747,4042,5769,5509,11289,325,5116,5154,318,9242
None,33.08,0.0,1.0,78.01979458719595,750,1136.7884325929192,0.010967627349507444,0.05181701581872595,0.03035309667673716,289.75289059744284,1728915803.5169587,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11793,672,4848,6911,540,10385,6751,4045,5771,5513,11295,325,5116,5163,318,9246
None,33.08,0.0,1.0,78.01979458719595,760,1137.4933818982975,0.010974428633774605,0.05182653279213843,0.030574690950268945,289.2807120657342,1728915805.7206404,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11801,673,4850,6912,540,10391,6752,4049,5774,5518,11297,329,5124,5169,319,9249
None,33.08,0.0,1.0,78.01979458719595,770,1138.300869284458,0.01098221919575335,0.05186987704918033,0.030600216889056533,289.3101963392114,1728915807.9212487,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11805,673,4853,6916,542,10404,6755,4053,5774,5523,11305,330,5130,5173,319,9255
None,33.08,0.0,1.0,78.01979458719595,780,1139.0058185898363,0.01098902048002051,0.052005119453924914,0.030634367046847015,289.0696934601748,1728915810.121085,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11810,676,4855,6918,543,10411,6761,4055,5777,5531,11309,330,5133,5177,320,9259
None,33.08,0.0,1.0,78.01979458719595,790,1139.5569607740413,0.01099433784772029,0.052093102566288685,0.030624263839811542,289.02836837800885,1728915812.322404,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11813,677,4857,6918,545,10423,6763,4059,5779,5535,11312,330,5135,5179,320,9263
None,33.08,0.0,1.0,78.01979458719595,800,1140.0824684380505,0.010999407895992172,0.05222354745271767,0.030656934306569343,288.757749603702,1728915814.5288484,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11819,679,4857,6919,547,10431,6763,4063,5781,5535,11317,331,5137,5183,320,9267
None,33.08,0.0,1.0,78.01979458719595,810,1140.7233314429398,0.01100559088168959,0.052282016348773844,0.0308293325802504,288.29110176177124,1728915816.730259,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11822,680,4859,6921,548,10438,6764,4066,5785,5539,11322,334,5140,5191,321,9269
None,33.08,0.0,1.0,78.01979458719595,820,1141.312925407438,0.011011279228531214,0.052369607759720924,0.030873493975903613,288.1059000263522,1728915818.9489205,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11826,680,4862,6923,551,10449,6767,4068,5786,5543,11322,335,5144,5198,321,9270
None,33.08,0.0,1.0,78.01979458719595,830,1141.799981291154,0.011015978297661252,0.052358470503168726,0.030860422449075598,288.29252006985206,1728915821.1543753,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11829,680,4865,6923,551,10451,6768,4069,5792,5549,11326,335,5149,5200,321,9275
None,33.08,0.0,1.0,78.01979458719595,840,1142.2998544349675,0.011020801026505237,0.05236759330102865,0.030947229799642553,288.15051340065764,1728915823.3597672,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11835,681,4866,6925,551,10459,6769,4072,5794,5553,11326,336,5151,5204,322,9278
None,33.08,0.0,1.0,78.01979458719595,850,1142.86381387927,0.011026242053918965,0.052425864559435806,0.03098114804193503,288.05741044831234,1728915825.5630553,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11840,683,4869,6925,551,10464,6770,4075,5797,5556,11330,337,5152,5213,322,9282
None,33.08,0.0,1.0,78.01979458719595,860,1143.3765042831817,0.0110311884424769,0.052522078804347824,0.03106786990035721,287.7108642289888,1728915827.7641964,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11844,684,4873,6929,553,10471,6772,4076,5799,5557,11332,339,5154,5218,322,9283
None,33.08,0.0,1.0,78.01979458719595,870,1144.0301845481688,0.011037495087888266,0.05261817873207163,0.031192746746840794,287.2917367599707,1728915829.9647393,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11850,686,4876,6931,554,10476,6776,4076,5803,5562,11338,342,5158,5222,322,9285
None,33.08,0.0,1.0,78.01979458719595,880,1144.4916059116892,0.011041946837590405,0.05258916832774927,0.03127935374788653,287.23128334033083,1728915832.1557424,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11856,686,4878,6932,554,10483,6777,4077,5804,5568,11339,343,5160,5226,323,9287
None,33.08,0.0,1.0,78.01979458719595,890,1145.0299308357962,0.011047140545576237,0.0525691029336951,0.031544852837628506,286.6624282541201,1728915834.3603902,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11859,686,4879,6933,554,10489,6780,4079,5805,5569,11343,345,5165,5234,327,9288
None,33.08,0.0,1.0,78.01979458719595,900,1145.5041694594142,0.011051715954992327,0.05262265909668672,0.031629827772302783,286.4128736972306,1728915836.5604463,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11862,688,4880,6934,554,10498,6783,4082,5807,5571,11346,346,5169,5235,328,9289
None,33.08,0.0,1.0,78.01979458719595,910,1145.9784080830325,0.011056291364408416,0.052725193749205944,0.03166635391255395,286.183240076454,1728915838.7658677,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11866,689,4882,6938,556,10502,6787,4083,5807,5575,11350,347,5170,5238,328,9291
None,33.08,0.0,1.0,78.01979458719595,920,1146.3885604061616,0.011060248475254763,0.05278977224621116,0.031658927817644573,286.15245219503475,1728915840.9704893,None,0,27294898,25731774,27502551,21910967,139227,214177,132878,152089,11869,690,4885,6939,557,10506,6788,4085,5807,5579,11352,347,5173,5242,328,9294
