Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,angle,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,48.93,0.0,1.0,110.52651851028502,150,19.615202118198063,0.0003074672678892077,0.099644128113879,0.02574257425742574,3.526459658694619,1728919460.2513812,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,350,37,113,209,19,156,162,104,173,130,247,6,131,79,7,245
None,48.93,0.0,1.0,110.52651851028502,160,20.54710517086153,0.0003220747995278555,0.10068259385665529,0.027881040892193308,3.546357538083258,1728919463.5000315,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,361,37,120,215,22,166,170,108,183,132,265,8,137,82,7,258
None,48.93,0.0,1.0,110.52651851028502,170,21.39757980144761,0.0003354059449068156,0.09983633387888707,0.030141843971631204,3.599294710780888,1728919466.7458332,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,374,38,123,219,23,176,174,115,188,139,279,10,145,87,7,268
None,48.93,0.0,1.0,110.52651851028502,180,22.374720866376297,0.00035072258002306764,0.09828393135725429,0.02866779089376054,3.902170159304234,1728919469.9816208,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,384,40,133,225,23,194,179,119,196,145,295,10,153,89,7,281
None,48.93,0.0,1.0,110.52651851028502,190,22.99900543563629,0.0003605082080140064,0.09662576687116564,0.02800658978583196,4.111053127292561,1728919473.2139814,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,389,40,136,235,23,200,186,123,204,149,302,10,159,91,7,288
None,48.93,0.0,1.0,110.52651851028502,200,23.813289656410195,0.00037327207061088315,0.0943952802359882,0.027287319422150885,4.3867308487677255,1728919476.468336,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,400,41,140,240,23,214,195,125,210,156,310,10,163,102,7,296
None,48.93,0.0,1.0,110.52651851028502,210,24.537097852653666,0.00038461772625255134,0.09469153515064563,0.026153846153846153,4.580348687441739,1728919479.712968,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,406,43,147,242,23,225,198,127,214,162,327,10,167,108,7,306
None,48.93,0.0,1.0,110.52651851028502,220,25.11614440964844,0.00039369425076588586,0.09537166900420757,0.027190332326283987,4.593119420409721,1728919482.9479654,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,410,44,149,246,24,235,204,130,220,167,335,10,170,115,8,309
None,48.93,0.0,1.0,110.52651851028502,230,25.921381027969304,0.0004063162926672417,0.0989159891598916,0.027818448023426062,4.550750586847522,1728919486.1860418,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,416,47,154,252,26,249,208,136,223,174,344,11,175,122,8,320
None,48.93,0.0,1.0,110.52651851028502,240,26.58185600704147,0.0004166692034402639,0.09749670619235837,0.031654676258992806,4.470629300576345,1728919489.4221647,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,423,48,157,255,26,262,216,138,228,183,347,14,182,125,8,326
None,48.93,0.0,1.0,110.52651851028502,250,27.233283383660595,0.0004268802935177653,0.1,0.03089887640449438,4.522421208137983,1728919492.6640685,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,429,52,164,258,26,273,221,143,229,187,360,14,184,132,8,330
None,48.93,0.0,1.0,110.52651851028502,260,27.794234735749285,0.00043567317664005813,0.09949622166246852,0.03168044077134986,4.584005383374095,1728919495.902212,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,433,53,172,260,26,282,226,148,230,189,369,14,190,137,9,334
None,48.93,0.0,1.0,110.52651851028502,270,28.23756725594841,0.0004426223907205799,0.10049627791563276,0.032520325203252036,4.554089989016671,1728919499.1350832,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,436,54,172,264,27,289,230,151,232,192,374,15,194,142,9,340
None,48.93,0.0,1.0,110.52651851028502,280,28.680899776147537,0.0004495716048011016,0.1,0.03471295060080107,4.495759792673031,1728919502.3732493,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,438,55,178,267,27,300,235,151,235,193,377,15,195,147,11,346
None,48.93,0.0,1.0,110.52651851028502,290,29.187565513517967,0.0004575135637502694,0.1,0.04161248374512354,4.106212761248715,1728919505.6118753,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,439,56,182,270,27,308,241,154,236,196,386,20,199,149,12,351
None,48.93,0.0,1.0,110.52651851028502,300,29.504231599374485,0.0004624772880934992,0.09892729439809297,0.04258064516129032,4.1366748714469175,1728919508.8534968,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,439,56,185,271,27,317,245,155,236,199,387,20,202,154,13,355
None,48.93,0.0,1.0,110.52651851028502,310,29.91137370976144,0.0004688592193919375,0.09753231492361927,0.04358974358974359,4.192981578942236,1728919512.098557,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,442,56,188,273,27,326,253,156,240,200,388,21,206,159,13,358
None,48.93,0.0,1.0,110.52651851028502,320,30.200896988258826,0.0004733974816486048,0.0969626168224299,0.04430379746835443,4.213311439869157,1728919515.3311713,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,443,56,189,273,27,330,256,157,241,201,393,22,210,165,13,362
None,48.93,0.0,1.0,110.52651851028502,330,30.58994389373969,0.00047949577155600146,0.1010332950631458,0.04505632040050062,4.018360140168832,1728919518.574039,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,447,60,190,277,28,336,260,158,242,204,399,22,213,167,14,364
None,48.93,0.0,1.0,110.52651851028502,340,30.888514774690123,0.00048417585450818957,0.10294117647058823,0.046019900497512436,3.8997819005455345,1728919521.8133502,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,449,63,191,280,28,344,263,160,244,204,402,23,214,170,14,365
None,48.93,0.0,1.0,110.52651851028502,350,31.159942848281425,0.0004884304753738152,0.10414333706606943,0.04702970297029703,3.807176391940153,1728919525.0492098,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,450,65,193,283,28,350,264,161,246,205,404,24,216,175,14,366
None,48.93,0.0,1.0,110.52651851028502,360,31.422323319419682,0.0004925432755439198,0.10421286031042129,0.04920049200492005,3.6889732061786127,1728919528.2651181,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,452,65,194,285,29,356,267,162,247,207,405,26,217,179,14,368
None,48.93,0.0,1.0,110.52651851028502,370,31.612322970933594,0.0004955215101498578,0.10352422907488987,0.0488997555012225,3.7654497729020107,1728919531.4792995,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,452,65,196,286,29,362,269,162,247,210,410,26,218,180,14,368
None,48.93,0.0,1.0,110.52651851028502,380,31.90184624943098,0.0005000597724065251,0.10239651416122005,0.049878345498783457,3.7895149258367975,1728919534.7027986,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,452,65,198,286,29,372,271,164,248,215,412,26,219,185,15,369
None,48.93,0.0,1.0,110.52651851028502,390,32.09184590094489,0.0005030380070124629,0.10270270270270271,0.05078597339782346,3.734989351441784,1728919537.9101448,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,453,65,198,286,30,377,274,165,248,217,414,27,220,187,15,371
None,48.93,0.0,1.0,110.52651851028502,400,32.281845552458805,0.0005060162416184008,0.10515021459227468,0.05029940119760479,3.6675503559791767,1728919541.1271176,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,454,67,199,286,31,380,274,165,248,219,419,27,222,188,15,374
None,48.93,0.0,1.0,110.52651851028502,410,32.48089280642576,0.0005091362969198596,0.1071049840933192,0.05137395459976105,3.518874760891412,1728919544.353631,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,455,68,200,286,33,387,276,166,248,220,420,28,223,191,15,374
None,48.93,0.0,1.0,110.52651851028502,420,32.61660684322141,0.0005112636073526724,0.10842105263157895,0.05112960760998811,3.4849028244837936,1728919547.5723398,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,458,69,200,286,34,389,278,167,249,220,424,28,223,191,15,374
None,48.93,0.0,1.0,110.52651851028502,430,32.869939711906625,0.0005152345868272562,0.11169102296450939,0.054245283018867926,3.136456596812849,1728919550.788976,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,458,71,201,286,36,393,281,168,250,222,425,30,225,194,16,377
None,48.93,0.0,1.0,110.52651851028502,440,33.11422497813879,0.0005190637456063193,0.11053719008264463,0.05497076023391813,3.1676646217708395,1728919554.0125487,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,458,71,202,286,36,403,284,169,251,225,428,30,226,194,17,380
None,48.93,0.0,1.0,110.52651851028502,450,33.31327223210575,0.000522183800907778,0.11088295687885011,0.05587892898719441,3.107507628338796,1728919557.2453837,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,459,72,204,286,36,407,287,169,251,227,430,31,226,199,17,381
None,48.93,0.0,1.0,110.52651851028502,460,33.52136708852575,0.0005254456769047577,0.1109979633401222,0.0568445475638051,3.0553342337149023,1728919560.4815998,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,462,73,204,288,36,411,289,169,251,230,431,32,227,203,17,382
None,48.93,0.0,1.0,110.52651851028502,470,33.693271535133576,0.0005281402701196538,0.11278952668680765,0.057736720554272515,2.9200721786734705,1728919563.7140853,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,465,76,204,288,36,416,289,169,251,232,433,33,227,205,17,383
None,48.93,0.0,1.0,110.52651851028502,480,33.85612837928835,0.0005306930426390291,0.115,0.05767012687427912,2.8279759776879585,1728919566.941634,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,467,79,204,291,36,418,290,169,251,234,433,33,230,206,17,384
None,48.93,0.0,1.0,110.52651851028502,490,33.973747211177916,0.0005325367116808002,0.11641791044776119,0.05753739930955121,2.7762228208014137,1728919570.1751175,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,468,81,204,292,36,420,290,170,251,236,434,33,230,208,17,385
None,48.93,0.0,1.0,110.52651851028502,500,34.12755645287965,0.0005349476635046547,0.11805555555555555,0.058486238532110095,2.6422922402833664,1728919573.4078758,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,468,83,205,295,36,421,290,172,252,239,435,33,230,209,18,386
None,48.93,0.0,1.0,110.52651851028502,510,34.28136569458139,0.0005373586153285092,0.12106299212598425,0.058419243986254296,2.5103149273873937,1728919576.6348438,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,469,86,206,295,37,424,292,173,253,240,435,33,230,211,18,387
None,48.93,0.0,1.0,110.52651851028502,520,34.37184171911183,0.0005387768222837177,0.12254901960784313,0.059496567505720827,2.370160904971615,1728919579.8962991,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,469,88,206,295,37,426,295,173,253,240,435,33,231,212,19,387
None,48.93,0.0,1.0,110.52651851028502,530,34.507555755907475,0.0005409041327165305,0.1248780487804878,0.06043329532497149,2.201848997507728,1728919583.1338637,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,470,91,208,296,37,427,295,174,254,240,436,34,231,214,19,388
None,48.93,0.0,1.0,110.52651851028502,540,34.66136499760921,0.0005433150845403849,0.12524271844660195,0.060158910329171394,2.212766588888589,1728919586.3607001,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,471,92,209,297,37,430,296,175,255,240,437,34,231,217,19,391
None,48.93,0.0,1.0,110.52651851028502,550,34.78803143195182,0.0005453005742776769,0.12548262548262548,0.06221719457013575,2.0681136727518625,1728919589.5963676,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,473,93,209,297,37,433,296,175,256,242,437,35,231,219,20,392
None,48.93,0.0,1.0,110.52651851028502,560,34.91469786629443,0.0005472860640149688,0.12692307692307692,0.06426155580608793,1.8666563745764373,1728919592.851287,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,473,94,210,297,38,435,297,177,256,244,438,37,231,220,20,392
None,48.93,0.0,1.0,110.52651851028502,570,35.05041190309008,0.0005494133744477816,0.12739463601532566,0.06629213483146068,1.7142954371526113,1728919596.0683339,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,474,95,211,298,38,437,298,177,256,246,438,39,233,221,20,393
None,48.93,0.0,1.0,110.52651851028502,580,35.17707833743269,0.0005513988641850736,0.12964728312678742,0.0671892497200448,1.5510295070258033,1728919599.2983255,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,475,98,211,298,38,438,300,177,256,248,438,39,234,222,21,395
None,48.93,0.0,1.0,110.52651851028502,590,35.30374477177529,0.0005533843539223655,0.13022813688212928,0.06911928651059086,1.3999365999531024,1728919602.5521212,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,476,99,212,299,38,439,302,177,257,248,439,40,234,224,22,396
None,48.93,0.0,1.0,110.52651851028502,600,35.41231600121181,0.0005550862022686157,0.12936732766761094,0.06904231625835189,1.4511953027018218,1728919605.7923002,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,478,99,213,299,38,444,304,177,257,249,439,40,234,224,22,397
None,48.93,0.0,1.0,110.52651851028502,610,35.56612524291355,0.0005574971540924702,0.13157894736842105,0.06896551724137931,1.3550007368631192,1728919609.0061991,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,479,101,214,299,39,445,305,178,258,253,439,40,235,226,22,398
None,48.93,0.0,1.0,110.52651851028502,620,35.66564886989703,0.0005590571817431995,0.13246268656716417,0.06881243063263041,1.3262306831482384,1728919612.2813103,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,480,102,214,299,40,450,305,178,258,254,439,40,235,226,22,400
None,48.93,0.0,1.0,110.52651851028502,630,35.738029689521376,0.0005601917473073664,0.13395348837209303,0.06984478935698447,1.1878254591814497,1728919615.5168934,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,480,104,214,299,40,451,305,178,259,254,439,40,236,228,23,400
None,48.93,0.0,1.0,110.52651851028502,640,35.81945811159877,0.0005614681335670541,0.1345083487940631,0.07087486157253599,1.0951086170516817,1728919618.7689517,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,480,104,214,299,41,453,305,178,259,257,439,41,237,229,23,400
None,48.93,0.0,1.0,110.52651851028502,650,35.882791328770075,0.0005624608784357,0.13585951940850277,0.07190265486725664,0.9638853664575925,1728919622.0145843,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,480,105,214,299,42,455,305,178,259,257,439,42,238,230,23,400
None,48.93,0.0,1.0,110.52651851028502,660,36.01850536556572,0.0005645881888685128,0.13590449954086317,0.0717439293598234,0.9759223100274551,1728919625.235106,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,481,105,214,299,43,460,305,179,260,259,439,42,238,232,23,402
None,48.93,0.0,1.0,110.52651851028502,670,36.09993378764311,0.0005658645751282005,0.13748854262144822,0.07276736493936053,0.8340777732245047,1728919628.4650111,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,481,106,215,299,44,460,305,179,260,261,439,42,241,232,24,402
None,48.93,0.0,1.0,110.52651851028502,680,36.20850501707963,0.0005675664234744507,0.13815187557182068,0.07464324917672886,0.6808035408759435,1728919631.6914234,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,481,107,217,299,44,461,305,180,260,262,440,44,242,233,24,403
None,48.93,0.0,1.0,110.52651851028502,690,36.33517145142224,0.0005695519132117426,0.1409090909090909,0.07768052516411379,0.3530348442908879,1728919634.8970788,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,481,110,217,300,45,464,305,180,260,265,440,45,242,233,26,403
None,48.93,0.0,1.0,110.52651851028502,700,36.416599873499635,0.0005708282994714303,0.1424682395644283,0.07969432314410481,0.14989457607101786,1728919638.1527672,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,481,112,218,301,45,464,305,180,261,266,440,47,242,234,26,403
None,48.93,0.0,1.0,110.52651851028502,710,36.51612350048311,0.0005723883271221597,0.1429864253393665,0.08061002178649238,0.06697291620435172,1728919641.382356,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,481,113,218,301,45,466,307,182,262,266,441,47,242,235,27,403
None,48.93,0.0,1.0,110.52651851028502,720,36.62469472991963,0.00057409017546841,0.1442741208295762,0.08152173913043478,-0.05205073014086212,1728919644.6076314,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,481,114,218,302,46,468,308,184,263,267,442,48,242,235,27,403
None,48.93,0.0,1.0,110.52651851028502,730,36.751361164262235,0.0005760756652057018,0.144524236983842,0.08143322475570032,-0.05834384555405051,1728919647.9123497,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,481,115,218,302,46,472,309,185,263,269,442,48,243,238,27,404
None,48.93,0.0,1.0,110.52651851028502,740,36.859932393698756,0.0005777775135519521,0.14579606440071557,0.08216216216216216,-0.1653433684551098,1728919651.3238683,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,481,117,218,302,46,474,309,187,263,269,443,49,245,238,27,406
None,48.93,0.0,1.0,110.52651851028502,750,37.004694032947455,0.0005800466446802857,0.1483126110124334,0.08405172413793104,-0.40517674907824897,1728919654.5850284,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,483,120,219,302,47,476,309,188,263,270,444,50,247,238,28,406
None,48.93,0.0,1.0,110.52651851028502,760,37.06802725011875,0.0005810393895489317,0.149822695035461,0.08405172413793104,-0.47620617127140125,1728919657.828486,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,483,122,219,302,47,476,310,188,264,271,444,50,247,240,28,406
None,48.93,0.0,1.0,110.52651851028502,770,37.15850327464919,0.0005824575965041402,0.15092674315975288,0.08396124865446716,-0.5228200411440728,1728919661.0565264,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,484,123,219,303,48,478,310,188,264,272,444,50,248,241,28,407
None,48.93,0.0,1.0,110.52651851028502,780,37.23993169672658,0.0005837339827638279,0.15066079295154186,0.08378088077336197,-0.5000334775884733,1728919664.2947102,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,484,123,219,305,48,480,310,190,264,272,444,50,248,242,28,409
None,48.93,0.0,1.0,110.52651851028502,790,37.3485029261631,0.0005854358311100781,0.15013169446883232,0.0857449088960343,-0.60270884478919,1728919667.5202093,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,484,123,221,305,48,484,311,190,265,273,444,52,248,243,28,409
None,48.93,0.0,1.0,110.52651851028502,800,37.429931348240494,0.0005867122173697657,0.15122377622377622,0.08663101604278074,-0.7115023015095631,1728919670.754018,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,484,125,221,305,48,487,311,190,265,273,445,52,248,245,29,409
None,48.93,0.0,1.0,110.52651851028502,810,37.47516936050571,0.00058742132084737,0.15170008718395817,0.08751334044823907,-0.790599091029519,1728919673.9869566,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,484,125,221,305,49,489,311,190,265,273,445,53,248,245,29,410
None,48.93,0.0,1.0,110.52651851028502,820,37.538502577677015,0.000588414065716016,0.15156794425087108,0.08742004264392324,-0.7798499014133522,1728919677.2158248,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,484,125,221,307,49,490,311,190,265,273,445,53,249,247,29,411
None,48.93,0.0,1.0,110.52651851028502,830,37.61088339730136,0.0005895486312801828,0.1514360313315927,0.08732694355697551,-0.7692617426396918,1728919680.4451604,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,485,125,221,307,49,490,311,190,266,276,445,53,249,249,29,412
None,48.93,0.0,1.0,110.52651851028502,840,37.71945462673788,0.0005912504796264331,0.1519097222222222,0.08820403825717323,-0.8495434557977479,1728919683.7176402,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,485,126,221,308,49,492,311,191,266,279,446,53,250,250,30,412
None,48.93,0.0,1.0,110.52651851028502,850,37.80088304881527,0.0005925268658861207,0.15384615384615385,0.08917197452229299,-1.0032754126483172,1728919686.9411647,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,485,129,221,308,49,494,311,191,266,282,446,54,250,250,30,412
None,48.93,0.0,1.0,110.52651851028502,860,37.86421626598657,0.0005935196107547667,0.15676141257536608,0.08917197452229299,-1.13981025691842,1728919690.1598206,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,485,133,222,308,49,494,311,191,266,283,446,54,250,251,30,412
None,48.93,0.0,1.0,110.52651851028502,870,37.95469229051701,0.0005949378177099752,0.15766923736075408,0.09110169491525423,-1.3064164149965916,1728919693.3787057,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,487,134,222,309,50,496,311,191,267,283,446,55,250,251,31,412
None,48.93,0.0,1.0,110.52651851028502,880,38.054215917500485,0.0005964978453607046,0.15911035072711718,0.0908130939809926,-1.3576790672387395,1728919696.595201,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,487,136,224,310,50,496,311,191,268,284,449,55,250,252,31,412
None,48.93,0.0,1.0,110.52651851028502,890,38.14469194203092,0.0005979160523159131,0.1596925704526046,0.09272918861959958,-1.5083947639511408,1728919699.8119323,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,487,137,224,312,50,497,312,191,269,284,449,56,251,253,32,412
None,48.93,0.0,1.0,110.52651851028502,900,38.24421556901439,0.0005994760799666425,0.16115351993214588,0.09368421052631579,-1.6389775525585328,1728919703.024303,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,489,139,224,313,51,500,312,191,269,284,449,57,251,254,32,412
None,48.93,0.0,1.0,110.52651851028502,910,38.298501183732654,0.0006003270041397676,0.16159052453468697,0.0946372239747634,-1.7208048439978751,1728919706.2452707,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,491,140,224,315,51,500,312,191,269,284,449,57,251,254,33,412
None,48.93,0.0,1.0,110.52651851028502,920,38.36183440090396,0.0006013197490084136,0.16371308016877636,0.09453781512605042,-1.8136832305626154,1728919709.461533,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,491,142,224,315,52,500,312,192,269,286,450,57,251,254,33,412
None,48.93,0.0,1.0,110.52651851028502,930,38.47040563034048,0.0006030215973546638,0.16638655462184873,0.09643605870020965,-2.0575296777479166,1728919712.6782053,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,492,145,224,317,53,500,312,192,270,288,450,59,251,254,33,412
None,48.93,0.0,1.0,110.52651851028502,940,38.515643642605696,0.000603730700832268,0.1670864819479429,0.09728033472803348,-2.1436069935564626,1728919715.9386778,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,492,146,224,317,53,500,312,192,270,289,450,60,251,255,33,413
None,48.93,0.0,1.0,110.52651851028502,950,38.606119667136134,0.0006051489077874766,0.1670864819479429,0.09885535900104059,-2.2459673418221686,1728919719.1803093,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,492,146,224,319,53,500,312,193,270,291,453,62,251,255,33,413
None,48.93,0.0,1.0,110.52651851028502,960,38.63326247449526,0.0006055743698740392,0.16680637049455155,0.09885535900104059,-2.234998615557871,1728919722.4899728,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,493,146,224,319,53,501,312,193,270,291,453,62,251,256,33,413
None,48.93,0.0,1.0,110.52651851028502,970,38.72373849902569,0.0006069925768292477,0.1688963210702341,0.0997920997920998,-2.3913846538553267,1728919725.724561,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,493,148,224,323,54,501,312,195,270,291,453,63,251,256,33,413
None,48.93,0.0,1.0,110.52651851028502,980,38.832309728462214,0.0006086944251754979,0.16902581182348042,0.1016597510373444,-2.5183975615272995,1728919728.9607654,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,495,149,225,324,54,503,312,196,270,291,453,65,251,258,33,413
None,48.93,0.0,1.0,110.52651851028502,990,38.90469054808656,0.0006098289907396647,0.16874480465502908,0.10351966873706005,-2.623727657342498,1728919732.209651,None,0,39616878,37842228,40584821,31608319,50980,159856,43537,77856,495,149,225,324,54,505,313,196,271,293,453,66,251,258,34,413
