Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,23.97,10.0,10.0,18.636303372462,1000,3279.834996157022,0.007693091019245032,0.08991259492764006,0.09545563837460928,179.40613688764043,1721305725.458271,None,22030879,30186254,32376951,30333650,138637,137971,140647,132029,6325,524,3812,2246,731,6378,2781,4604,4265,4166,7613,797,5388,3268,791,7435
None,23.97,10.0,10.0,18.630754005024997,1000,3236.5303080989875,0.007619650383692086,0.0863003663003663,0.09024019458802067,224.502092481835,1721305746.7746677,None,22002650,30063013,32265573,30277358,137558,138145,139734,130991,6288,470,3755,2263,708,6184,2804,4557,4191,4043,7602,776,5156,3435,708,7359
None,23.97,10.0,10.0,18.62517136049499,1000,3206.0913075225003,0.007616359716164355,0.08100289296046287,0.08969871233904238,254.61737883310866,1721306282.9043856,None,21549463,29913509,32055235,29708269,137219,138420,139035,128213,6232,432,3684,2266,660,6157,2981,4400,4318,4075,7450,707,5077,3434,728,7113
None,23.97,10.0,10.0,18.638677474012006,1000,3157.1446033146854,0.007585865707374859,0.08399763802775317,0.09591552857865453,202.02004819781573,1721306304.2128763,None,21389969,29687867,31813272,29482195,134860,137058,137444,126121,6044,473,3712,2248,665,6366,2826,4331,4136,3987,7370,753,4920,3321,764,6929
None,23.97,10.0,10.0,18.64510480554999,1000,3292.2314269710164,0.007663119095995452,0.08295389869095049,0.0889932562620424,254.15476585870468,1721306839.5359166,None,22114956,30576469,32755936,30519274,139362,141370,141901,130674,6348,489,3638,2422,677,6542,3151,4482,4398,4110,7906,722,5147,3372,756,7224
None,23.97,10.0,10.0,18.726263505540988,1000,3256.656085286577,0.007609237901824813,0.07928110732661788,0.09202117947781632,255.93806458969246,1721306860.9839337,None,22159521,30655485,32846965,30579186,138832,141266,141651,130842,6222,439,3812,2438,655,6483,3088,4427,4265,4075,7643,760,5142,3508,752,7276
