Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,28.0,10.0,5.0,24.44441045190501,1000,567.2871525080824,0.00385276382757399,0.06618794879800187,0.08750687947165657,62.507407990736844,1721300500.2653437,None,14379092,19482021,20954833,19738826,41234,47817,42668,42039,1513,90,867,584,122,1478,615,1074,992,871,1631,164,1244,783,154,1685
None,28.0,10.0,5.0,24.32974616978899,1000,558.0411692440503,0.0038153957950491863,0.0694136291600634,0.08224755700325732,63.119725624335864,1721300526.1285555,None,14216596,19267315,20732523,19518736,41036,47632,41781,41284,1474,94,823,529,125,1462,597,1051,999,822,1688,153,1144,773,150,1693
None,28.0,10.0,5.0,24.327394961062996,1000,577.3737805663617,0.003819822664518239,0.0685058896466212,0.07710464201416208,71.53165852560001,1721301074.027374,None,14841831,20075354,21638409,20409996,41973,48692,42607,42408,1487,100,857,538,121,1518,627,1066,990,975,1730,160,1202,752,134,1789
None,28.0,10.0,5.0,24.372954321489,1000,587.044139634111,0.0038680730361479033,0.07288807563281488,0.07978170478170478,65.15612965260875,1721301100.0592623,None,14973603,20160487,21741558,20561471,42314,48834,42978,42567,1541,84,921,589,155,1499,625,1112,957,992,1786,165,1213,772,142,1755
None,28.0,10.0,5.0,24.28802422765001,1000,596.5491414285322,0.0038995750312022168,0.07526555386949924,0.07806501151778858,65.44219313092164,1721301648.444486,None,14620386,19760506,21345589,20087033,43657,49880,44658,43899,1572,118,894,553,130,1475,630,1098,986,982,1839,153,1293,851,152,1763
None,28.0,10.0,5.0,24.24667779790398,1000,593.2359113232178,0.0038866689051491273,0.07173252279635259,0.07587253414264036,71.24104058939186,1721301674.4054842,None,14524730,19672146,21240276,19964491,43529,50053,44590,43473,1569,108,889,537,128,1485,655,1080,1020,962,1830,149,1256,741,151,1824
