Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,22.0,10.0,10.0,18.198194101833995,1000,5215.29770860259,0.009790304340037869,0.07863805970149254,0.09175381983593173,418.11318308217733,1721305679.1751337,None,21536192,29534189,31667683,29653724,211495,209092,215182,200388,9933,702,5863,3653,984,9821,4469,7276,6653,6343,11920,1141,8253,5238,1219,11441
None,22.0,10.0,10.0,18.132423485675986,1000,5206.033273741444,0.009804258924951308,0.08663171082548374,0.10377945407885528,244.7127561251501,1721305700.046178,None,21422333,29404378,31507428,29489778,210617,206260,211872,200264,9825,737,5964,3606,1130,9859,4412,7144,6348,6530,11643,1304,8172,4953,1365,11406
None,22.0,10.0,10.0,18.064484267629986,1000,5074.376807106398,0.00974861378014362,0.08443804034582132,0.08885136493386403,379.9409489153497,1721306236.6216013,None,20505132,28467768,30529677,28268971,208625,207210,211466,193101,9385,716,5692,3459,1042,9677,4637,6768,6396,6221,11705,1110,7675,5125,1100,10958
None,22.0,10.0,10.0,18.149141327216988,1000,5219.695978560462,0.009834826762198694,0.07540403334730567,0.08938745039487643,469.26069159589395,1721306257.4120624,None,21073375,29204523,31303379,29022863,213235,211449,216517,197675,9921,669,5828,3732,950,9931,4641,6993,6729,6541,11910,1161,7979,5368,1114,11266
None,22.0,10.0,10.0,18.11218942782797,1000,5197.991130511834,0.0098335147919832,0.07934607414229795,0.09004438807863031,424.9648791666497,1721306793.1870484,None,21127849,29247797,31322643,29144314,210985,208674,213727,193582,9898,728,5807,3636,995,10094,4633,6813,6752,6444,11736,1155,7853,5262,1117,11224
None,22.0,10.0,10.0,18.126912460054,1000,5339.409025849715,0.009939679378373378,0.08182394493751131,0.09647509578544061,356.9532201626996,1721306814.014154,None,21518759,29727488,31862835,29683435,214045,212034,216901,197658,10103,797,6002,3749,1010,10174,4591,7273,6796,6505,12132,1251,8157,5530,1267,11450
