Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,28.0,10.0,2.5,35.14872360900602,1000,249.82415002262212,0.003032186364467609,0.059487179487179485,0.06855184233076264,39.234649961891684,1721297156.2314603,None,9909743,13190209,14336185,13611497,37917,47682,39235,39452,950,47,562,381,69,884,396,669,600,601,1063,77,816,472,83,1111
None,28.0,10.0,2.5,35.105937034964,1000,263.8869884251617,0.003096630447089577,0.06404174573055028,0.06098514464425332,42.93076041838006,1721297712.756813,None,10341723,14009901,15118274,14251009,38458,48596,39881,39665,994,52,606,358,83,979,407,693,661,598,1192,87,768,507,69,1210
None,28.0,10.0,2.5,35.090510851246016,1000,294.1820950900589,0.003324575067041503,0.05919931856899489,0.060360042357924464,51.02135735103793,1721298270.0748727,None,10682923,14460920,15641690,14732909,39707,50497,41629,41828,1095,50,659,415,89,1114,445,737,694,704,1326,83,906,582,88,1336
