Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),Tstamp,exit_flag,H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,22.0,10.0,2.5,30.073257512498,1000,1017.0165299615223,0.0076320206193324245,0.04563347426738592,0.05728727885425442,211.47266061953894,1721297044.4119208,None,8526254,11271602,12270864,11698599,91061,95045,91967,88861,3359,122,1878,1310,191,3187,1341,2383,2224,1941,3850,232,2736,1604,244,3983
None,22.0,10.0,2.5,30.025176485823984,1000,1040.4934676986845,0.007523928373209704,0.04907275320970043,0.0669022379269729,189.00535663672053,1721297600.9329543,None,8883394,11983670,12926178,12230544,92795,98998,93867,88949,3324,140,2039,1280,204,3342,1424,2365,2180,2060,4005,280,2708,1685,288,3917
None,22.0,10.0,2.5,29.988032869602016,1000,1139.3878400952099,0.007926678044899117,0.04693877551020408,0.0583925642427556,231.13700399521534,1721298157.895181,None,9156369,12398589,13407025,12613031,96741,102880,98212,92718,3793,145,2153,1363,223,3679,1498,2547,2442,2260,4356,265,3078,1842,269,4255
