Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,45.95,0,7.5,25.45796780979102,400,52.51793898041602,0.0006185785326327263,0.10282776349614396,0.12811387900355872,-0.7914069825779586,78365247,92456219,60979866,50765681,3406,4216,6130,2781,188,17,84,123,23,161,138,65,51,91,127,12,73,42,24,118
