Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,49.03,0,10.0,24.135473460493017,400,34.67924511073182,0.00039378103463315794,0.14342629482071714,0.19047619047619047,-5.125742591390274,93820901,111713138,74355805,61370750,2597,3448,5145,2049,116,17,47,64,19,99,92,42,26,54,71,14,75,18,18,65
