Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,28.0,0,7.5,20.16263814519899,400,2962.856327123279,0.006814939763725095,0.07227383322273834,0.09397405257767157,260.8057010847624,61899617,72288100,47632023,40010880,94426,79107,89326,83535,9483,570,2897,6169,737,7294,6396,2948,1991,3858,5607,577,4274,1406,524,5008
