Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,22.0,0,10.0,18.255840774953004,400,15920.767691990795,0.013901654041542049,0.07534606423317648,0.10327971155179587,1075.676706387076,72991567,84838049,56685127,47662435,463049,375199,414058,414956,46033,2785,13882,29971,3812,34926,29820,14685,9726,18984,26862,3277,21638,6697,2681,24868
