Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,41.93,0,5.0,29.688043776171998,400,80.63852297070024,0.0010174095713687363,0.06497175141242938,0.10344827586206896,6.9871407191168355,63219061,74285665,48369527,40439754,5519,5978,8409,4559,350,17,121,242,29,312,268,101,60,147,252,26,172,53,28,216
