Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,41.0,0,5.0,29.057692544377,400,111.98411556700452,0.0012881483528995197,0.06512605042016807,0.09302325581395349,11.537315034145005,62206953,73020678,47568972,39824606,6671,6954,9401,5638,491,26,136,336,36,399,342,183,123,206,309,29,256,75,31,276
