Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,39.96,0,10.0,21.770658016812995,400,270.96103367405493,0.0016514873018108483,0.09186496956281129,0.11186440677966102,7.020805977279173,86557447,101426765,67667656,56586807,10370,9580,11795,9117,904,55,299,584,111,737,592,296,187,352,560,64,439,163,68,488
