Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,41.0,0,10.0,21.788611736119,400,212.26685095926206,0.0014014516937522513,0.09136690647482014,0.1102863202545069,6.177498837914746,86747892,101767249,67897946,56735256,8755,8196,10347,7481,721,57,228,453,70,542,472,238,158,290,425,54,360,93,50,414
