Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,44.019999999999996,0,7.5,25.059093209158995,400,81.52729162814606,0.0008647692412169027,0.08904109589041095,0.10653753026634383,3.153315065951661,76554826,90426450,59630890,49540006,4636,5040,6906,3629,294,24,97,216,28,238,241,91,69,132,201,20,150,50,24,168
