Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,44.94,0,10.0,22.969702910828985,400,85.54747127676639,0.0007805574955510207,0.08637873754152824,0.11780104712041885,2.2553552518807463,90934879,107542987,71696586,59523872,4356,4716,6539,3611,309,28,102,167,24,241,226,99,65,110,195,20,159,53,25,142
