Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,50.0,0,2.5,52.78857686410496,400,7.577396924901588,0.00019051825245018286,0.13333333333333333,0.10126582278481013,-0.14967203585636307,57470038,67459050,43631558,36417404,3889,5677,9336,2603,51,9,28,39,7,53,42,16,11,31,45,2,28,6,6,26
