Corrections,Loss (dB),Fibre Length (km),Power (mW),Acquisition Time (s),Coincidence Window (ps),Brightness (cps),Heralding,Quantum Bit Error Rate,QX,Secure Key Rate (bps),H1550,V1550,D1550,A1550,H780,V780,D780,A780,H1550H780,H1550V780,H1550D780,H1550A780,V1550H780,V1550V780,V1550D780,V1550A780,D1550H780,D1550V780,D1550D780,D1550A780,A1550H780,A1550V780,A1550D780,A1550A780
None,22.0,0,7.5,19.07924406639901,400,12370.825551504528,0.013985731484123886,0.06869382022471911,0.09257591353576942,1199.721648501856,58860615,68723361,45353632,38122131,372938,304385,342549,329538,37603,2159,11385,24376,2732,28706,25150,11512,7731,15244,22526,2357,17292,5504,1960,19789
